Source;Target;Label;Type
3452;3417;1;Undirected
3452;697;1;Undirected
3452;2559;1;Undirected
3452;2125;1;Undirected
3452;3029;1;Undirected
3452;2481;1;Undirected
3452;3182;1;Undirected
83;2161;1;Undirected
83;608;1;Undirected
83;85;1;Undirected
83;146;1,2;Undirected
83;2436;1;Undirected
83;984;1;Undirected
2758;759;1;Undirected
3248;759;1;Undirected
3325;3416;1;Undirected
3325;759;1;Undirected
1361;586;1;Undirected
3311;3057;1;Undirected
3002;608;3;Undirected
3002;44;3;Undirected
3002;2782;3;Undirected
3002;467;1;Undirected
3002;106;3;Undirected
3002;3433;1;Undirected
3002;3057;3;Undirected
3002;2919;1;Undirected
3002;816;3;Undirected
3002;1512;1;Undirected
3002;537;3;Undirected
3002;3197;1;Undirected
3002;3196;3;Undirected
3002;1428;3;Undirected
3002;759;1;Undirected
3002;2695;1;Undirected
3002;2935;1;Undirected
3002;2680;3;Undirected
3002;1774;3;Undirected
3002;1694;3;Undirected
2799;1876;1;Undirected
2799;3164;1;Undirected
2799;2005;1;Undirected
2799;1538;1;Undirected
2799;599;1;Undirected
2100;1951;2;Undirected
2100;1772;2;Undirected
2100;2592;2;Undirected
2100;555;2;Undirected
2100;2125;1;Undirected
2419;2613;1;Undirected
2419;1737;3;Undirected
2419;497;4;Undirected
2419;3072;1;Undirected
2419;3130;1;Undirected
2419;1922;4;Undirected
2419;3171;1;Undirected
2419;2559;1;Undirected
2419;2125;1;Undirected
2419;2679;1;Undirected
2419;419;1;Undirected
2419;3029;1;Undirected
2419;2092;1;Undirected
2419;2206;1;Undirected
2419;3161;1;Undirected
2419;3007;1;Undirected
2419;2168;1;Undirected
3114;2763;3;Undirected
3114;3057;3;Undirected
3114;1434;3;Undirected
3114;2875;3;Undirected
3114;399;3;Undirected
3114;3384;3;Undirected
3114;1525;3;Undirected
3114;1330;3;Undirected
3114;360;3;Undirected
3114;1708;3;Undirected
3114;382;3;Undirected
3114;59;3;Undirected
3114;156;1;Undirected
3114;123;3;Undirected
3114;102;3;Undirected
3114;31;3;Undirected
3114;18;3;Undirected
3114;2166;3;Undirected
3114;3223;3;Undirected
3114;1451;1;Undirected
3114;2411;3;Undirected
3114;1547;3;Undirected
3114;511;3;Undirected
3114;134;3;Undirected
3114;300;3;Undirected
3114;2879;3;Undirected
347;17;1;Undirected
347;85;1;Undirected
347;1830;1;Undirected
347;1015;1;Undirected
620;85;1;Undirected
620;46;1,2;Undirected
250;406;3;Undirected
250;196;1;Undirected
250;986;1;Undirected
250;745;2,3;Undirected
250;858;1,3;Undirected
250;199;1;Undirected
250;1225;2;Undirected
250;49;3;Undirected
250;843;1;Undirected
250;1189;3;Undirected
250;987;2;Undirected
250;3159;3;Undirected
250;3161;1,3;Undirected
250;108;1;Undirected
250;694;1;Undirected
250;555;1;Undirected
250;198;3;Undirected
2227;1922;1;Undirected
2027;759;1;Undirected
819;442;1,2;Undirected
819;2150;1;Undirected
819;1950;2;Undirected
819;1298;1;Undirected
819;2121;3;Undirected
819;591;1,2;Undirected
819;944;1,2;Undirected
819;3161;3;Undirected
819;1189;3;Undirected
1345;2125;1;Undirected
1172;1563;1;Undirected
1172;1243;1;Undirected
1172;777;1;Undirected
1172;1922;1;Undirected
1172;1230;1;Undirected
1172;1766;1;Undirected
1172;2124;1;Undirected
1172;2125;1;Undirected
1172;1197;1;Undirected
1172;553;1;Undirected
1172;1305;1;Undirected
1172;905;1;Undirected
1172;2172;1;Undirected
1109;680;1,2;Undirected
1109;172;1,2;Undirected
1109;744;2;Undirected
2203;2220;1;Undirected
2203;1971;2;Undirected
2203;884;2;Undirected
2203;86;1;Undirected
3149;2959;1;Undirected
265;1021;1;Undirected
265;1363;2;Undirected
265;112;3;Undirected
265;113;3;Undirected
265;440;1,2,3;Undirected
265;622;1,2;Undirected
265;2092;3;Undirected
265;60;1;Undirected
2406;2708;2;Undirected
2406;2849;1;Undirected
2406;520;2;Undirected
2406;3065;1;Undirected
2406;1726;1,2;Undirected
2406;2169;1;Undirected
2406;948;1,2;Undirected
2406;1772;2;Undirected
2406;1388;1;Undirected
2406;1283;1,2;Undirected
2406;2064;1;Undirected
2406;1620;1;Undirected
2406;2243;1;Undirected
2406;329;1,2;Undirected
2406;1643;1;Undirected
2406;703;1;Undirected
2406;2793;1;Undirected
2406;1707;1;Undirected
2406;918;1;Undirected
2406;2451;1;Undirected
2406;1030;1;Undirected
2406;1951;2;Undirected
2406;211;2;Undirected
2406;1327;1;Undirected
2406;420;1;Undirected
2406;2081;1;Undirected
2406;2095;1;Undirected
2406;2918;1;Undirected
2406;1363;1;Undirected
2406;583;1,2;Undirected
2406;2492;1;Undirected
2406;2785;1;Undirected
2406;786;1;Undirected
2406;1379;1,2;Undirected
2406;1204;1,2;Undirected
2406;1748;1;Undirected
2406;2572;1;Undirected
2406;1310;1,2;Undirected
2406;2887;1;Undirected
2406;841;1;Undirected
2406;1270;1;Undirected
2406;2684;1;Undirected
2406;2731;1;Undirected
2406;2648;1;Undirected
2406;2044;1;Undirected
2406;525;1;Undirected
2406;1897;1;Undirected
2406;471;1;Undirected
2406;1236;2;Undirected
2406;2045;2;Undirected
2406;875;2;Undirected
2406;2125;1;Undirected
2406;2775;1;Undirected
2406;3024;1;Undirected
2406;2667;1;Undirected
2406;274;1;Undirected
2406;3000;1;Undirected
2406;3012;1;Undirected
2406;1008;1;Undirected
2406;1207;1;Undirected
2406;1231;1;Undirected
3394;1866;1;Undirected
3394;176;1;Undirected
2418;2437;1;Undirected
2418;2549;1;Undirected
2418;3268;1;Undirected
2418;221;1;Undirected
2418;3032;1;Undirected
2418;85;1;Undirected
2418;236;1;Undirected
2418;2375;1;Undirected
2418;971;1;Undirected
2418;3045;1;Undirected
2418;2530;1;Undirected
2418;262;1;Undirected
2418;2428;1;Undirected
2418;2602;1;Undirected
2418;2812;1;Undirected
2418;2767;1;Undirected
2418;2643;1;Undirected
2418;2760;1;Undirected
2418;358;3;Undirected
277;1015;3;Undirected
277;213;3;Undirected
277;3354;3;Undirected
277;85;3;Undirected
277;554;3;Undirected
277;423;3;Undirected
277;51;3;Undirected
277;778;4;Undirected
277;826;3;Undirected
277;1322;3;Undirected
277;790;3;Undirected
277;732;3;Undirected
277;3057;1;Undirected
277;3307;1;Undirected
277;1461;3;Undirected
277;1203;3;Undirected
277;47;4;Undirected
277;1530;3;Undirected
277;3345;3;Undirected
277;22;4;Undirected
277;349;3;Undirected
277;360;3;Undirected
277;1253;4;Undirected
277;2885;3;Undirected
277;3137;1;Undirected
277;59;1;Undirected
277;24;1,3;Undirected
277;1330;3;Undirected
277;29;1;Undirected
277;1039;1;Undirected
277;1105;3;Undirected
277;68;1;Undirected
277;358;3;Undirected
277;1732;3;Undirected
277;547;3;Undirected
277;800;3;Undirected
277;123;3;Undirected
277;48;3;Undirected
277;2782;3;Undirected
277;31;1;Undirected
277;1659;1;Undirected
277;3221;3;Undirected
277;779;1;Undirected
277;26;1;Undirected
277;2525;3;Undirected
277;2166;4,3;Undirected
277;106;3;Undirected
277;44;4,3;Undirected
277;3223;3;Undirected
277;403;3;Undirected
277;1715;3;Undirected
277;958;3;Undirected
277;2531;3;Undirected
277;816;3;Undirected
277;137;3;Undirected
277;262;3;Undirected
277;2416;3;Undirected
277;1189;3;Undirected
277;2767;4;Undirected
277;353;3;Undirected
277;300;3;Undirected
277;1160;3;Undirected
277;2920;1;Undirected
1034;3065;1;Undirected
1034;2492;1;Undirected
1034;464;1;Undirected
1034;1787;1;Undirected
1034;3038;1;Undirected
1034;275;1;Undirected
1034;627;1;Undirected
1034;3007;1;Undirected
1034;37;1;Undirected
1034;261;1;Undirected
1034;482;1;Undirected
1034;3026;1;Undirected
1034;3073;1;Undirected
1034;1707;1;Undirected
1034;1130;1;Undirected
1034;1030;1;Undirected
1034;581;1;Undirected
1034;2273;1;Undirected
1034;193;1;Undirected
1034;2110;1;Undirected
1034;3374;1;Undirected
1034;750;1;Undirected
1034;3049;1;Undirected
1034;2559;1;Undirected
1034;3090;1;Undirected
1034;2125;1;Undirected
1034;1535;1;Undirected
1034;1964;1;Undirected
1258;3468;1;Undirected
420;1641;1,2;Undirected
420;2770;2;Undirected
420;2492;1;Undirected
420;1328;1,2;Undirected
420;1772;1;Undirected
420;1155;1;Undirected
420;520;1;Undirected
420;1643;1;Undirected
420;2243;1;Undirected
420;2932;1;Undirected
420;1707;1;Undirected
420;1337;1;Undirected
420;918;1,2;Undirected
420;2823;3;Undirected
420;211;1;Undirected
420;471;1,2;Undirected
420;1008;1;Undirected
420;2169;1;Undirected
420;2918;1;Undirected
420;2793;1;Undirected
420;2592;1,3;Undirected
420;433;3;Undirected
420;1379;1;Undirected
420;571;1,2;Undirected
420;1924;1;Undirected
420;2189;1;Undirected
420;2125;1;Undirected
420;2775;1;Undirected
420;274;1;Undirected
420;3000;1;Undirected
420;1207;1;Undirected
420;2608;1;Undirected
420;1310;1;Undirected
367;2534;1;Undirected
1892;1442;1;Undirected
1650;80;1,2;Undirected
1650;2891;1;Undirected
1650;537;3;Undirected
1650;971;3;Undirected
1650;137;1,2;Undirected
1650;34;3;Undirected
1650;2062;1;Undirected
667;44;4;Undirected
667;1039;4;Undirected
667;1922;1;Undirected
667;530;4;Undirected
667;1058;4;Undirected
667;423;4;Undirected
667;2407;4;Undirected
667;204;4;Undirected
667;22;4;Undirected
667;1150;4;Undirected
667;128;4;Undirected
667;1615;4;Undirected
667;236;4;Undirected
667;3226;4;Undirected
667;18;4;Undirected
1761;608;4;Undirected
1761;2575;1;Undirected
1761;2184;1;Undirected
1761;403;4;Undirected
1761;1374;1;Undirected
1761;43;1;Undirected
1761;3368;1;Undirected
1761;3162;1;Undirected
1761;236;1,2,4;Undirected
1761;2917;1;Undirected
1761;15;1,2;Undirected
1761;1785;1;Undirected
1761;1963;1;Undirected
1761;678;1;Undirected
1761;300;4;Undirected
1761;87;4;Undirected
520;3041;1;Undirected
520;3102;1;Undirected
520;2500;2;Undirected
520;1641;1;Undirected
520;2708;2;Undirected
520;948;1;Undirected
520;2092;1,3;Undirected
520;1388;1;Undirected
520;919;2;Undirected
520;1913;1;Undirected
520;834;1;Undirected
520;36;1;Undirected
520;37;1;Undirected
520;112;1;Undirected
520;2775;1;Undirected
520;1155;1;Undirected
520;1274;1;Undirected
520;1707;1;Undirected
520;3091;1;Undirected
520;918;1;Undirected
520;1337;1;Undirected
520;2064;1;Undirected
520;471;2;Undirected
520;1327;1;Undirected
520;1643;1;Undirected
520;2169;1;Undirected
520;2918;1;Undirected
520;1363;1;Undirected
520;583;1;Undirected
520;1231;3;Undirected
520;2592;1,2;Undirected
520;2785;1;Undirected
520;2636;1;Undirected
520;1379;1,2;Undirected
520;1748;1;Undirected
520;329;1;Undirected
520;1310;1;Undirected
520;1924;1;Undirected
520;101;1;Undirected
520;1270;1;Undirected
520;525;1,2;Undirected
520;2731;1;Undirected
520;2189;1;Undirected
520;853;1;Undirected
520;3069;1;Undirected
520;3457;1;Undirected
520;1897;1;Undirected
520;3257;1;Undirected
520;2125;1;Undirected
520;1280;1;Undirected
520;298;1;Undirected
520;2667;1;Undirected
520;274;1;Undirected
520;1008;1;Undirected
520;1207;1;Undirected
520;2608;1;Undirected
520;3310;1;Undirected
3068;2144;1;Undirected
3068;2577;1;Undirected
3068;47;1;Undirected
3068;1667;3;Undirected
3068;391;1;Undirected
3068;3167;3;Undirected
3068;358;3;Undirected
3068;1382;3;Undirected
858;2114;1;Undirected
858;3050;3;Undirected
858;952;1;Undirected
858;198;1,2;Undirected
858;509;1;Undirected
858;1755;1;Undirected
858;406;1,3;Undirected
858;1586;1;Undirected
858;987;1;Undirected
858;1737;3;Undirected
858;1922;1;Undirected
858;201;1;Undirected
858;1945;1,2;Undirected
3150;2959;1;Undirected
1256;1969;1;Undirected
2874;1683;2;Undirected
2874;1785;1;Undirected
3409;2189;1;Undirected
3409;1273;1;Undirected
3409;2918;1;Undirected
3409;1620;1;Undirected
3409;3034;1;Undirected
3409;2559;1;Undirected
3409;2785;1;Undirected
3409;2125;1;Undirected
3409;2770;1;Undirected
3409;1337;1;Undirected
3409;3305;1;Undirected
3409;2092;1;Undirected
3409;3078;1;Undirected
3409;3186;1;Undirected
606;1863;1;Undirected
606;1850;1;Undirected
606;617;1;Undirected
606;557;1;Undirected
180;1353;1;Undirected
180;198;3;Undirected
180;122;4;Undirected
180;1922;1;Undirected
180;497;1,4;Undirected
180;2904;3;Undirected
180;222;4;Undirected
180;1324;3;Undirected
2591;21;1;Undirected
2591;1902;1;Undirected
2591;1908;1;Undirected
2591;661;1;Undirected
2930;2205;4;Undirected
2930;44;4,3;Undirected
2930;2200;1,4;Undirected
2930;2009;3;Undirected
2930;816;4;Undirected
2930;457;4;Undirected
2930;1530;4;Undirected
2930;23;3;Undirected
2930;3339;1;Undirected
2930;3484;1;Undirected
2930;1150;4;Undirected
2930;778;4;Undirected
2930;884;4;Undirected
2930;2998;4;Undirected
2930;3166;1;Undirected
2930;2808;1;Undirected
1059;1969;1;Undirected
1059;219;4;Undirected
2893;2927;1;Undirected
2893;3044;1;Undirected
1991;2132;1;Undirected
1991;1403;1;Undirected
1991;1922;1;Undirected
1991;1442;1;Undirected
1991;2013;1;Undirected
1991;1548;1;Undirected
1846;2078;1;Undirected
1846;1922;1;Undirected
1846;615;1;Undirected
1657;759;1;Undirected
1657;451;1;Undirected
3316;2959;1;Undirected
2478;358;3;Undirected
2478;2460;1;Undirected
2478;19;3;Undirected
2478;2489;1;Undirected
2478;1203;3;Undirected
2478;2439;1;Undirected
2478;2432;1;Undirected
2478;3304;3;Undirected
2478;2726;1;Undirected
2478;2353;3;Undirected
2478;34;3;Undirected
2478;263;3;Undirected
2478;1940;1;Undirected
2478;1723;1;Undirected
2478;18;3;Undirected
2478;2749;1;Undirected
2478;153;3;Undirected
169;1037;1,2;Undirected
169;44;3;Undirected
169;1864;1,2;Undirected
169;1203;3;Undirected
169;877;4;Undirected
169;3431;1;Undirected
169;85;4;Undirected
169;353;3;Undirected
169;2309;1;Undirected
169;1374;3;Undirected
350;1536;2;Undirected
350;1959;1;Undirected
350;1004;1;Undirected
350;3033;3;Undirected
350;363;3;Undirected
350;1055;1;Undirected
350;723;1;Undirected
350;1856;1;Undirected
350;1919;1,2;Undirected
350;1203;3;Undirected
350;854;1;Undirected
350;349;3;Undirected
350;409;3;Undirected
350;1012;1,2;Undirected
350;1322;3;Undirected
350;3063;3;Undirected
350;1938;1;Undirected
350;46;1;Undirected
350;3365;3;Undirected
350;1278;1;Undirected
350;2897;1;Undirected
350;59;3;Undirected
350;2019;1;Undirected
350;796;2;Undirected
350;1732;1,2;Undirected
350;3062;1;Undirected
350;547;1,2;Undirected
350;639;1;Undirected
350;2838;3;Undirected
350;1674;3;Undirected
350;713;3;Undirected
350;2865;3;Undirected
350;44;3;Undirected
350;1466;1;Undirected
350;3403;1;Undirected
350;1835;1;Undirected
350;1485;1;Undirected
350;1738;1,2;Undirected
350;542;3;Undirected
350;2065;1;Undirected
350;146;1,2;Undirected
350;2268;2;Undirected
350;49;3;Undirected
350;1189;3;Undirected
2671;3208;1;Undirected
2671;3184;1;Undirected
2671;1436;1;Undirected
2671;2559;1;Undirected
2671;2125;1;Undirected
2671;3080;1;Undirected
2671;1127;3;Undirected
2671;283;1;Undirected
2671;1653;1;Undirected
2671;153;1;Undirected
1469;2004;3;Undirected
1469;2663;3;Undirected
1469;1922;1,4;Undirected
1469;679;3;Undirected
1469;821;3;Undirected
1469;2937;3;Undirected
1469;1804;3;Undirected
1469;327;3;Undirected
1469;3266;3;Undirected
1469;460;3;Undirected
1469;2138;3;Undirected
1469;1774;3;Undirected
1469;1289;3;Undirected
1469;1330;3;Undirected
1469;2900;3;Undirected
1469;1799;3;Undirected
1469;1821;4;Undirected
1469;1918;3;Undirected
1469;1113;3;Undirected
1469;1925;3;Undirected
1469;625;3;Undirected
1469;19;3;Undirected
1469;689;4;Undirected
1469;2166;3;Undirected
1469;1160;3;Undirected
1469;457;4;Undirected
1469;1788;3;Undirected
1469;2125;1;Undirected
1469;537;3;Undirected
1469;511;3;Undirected
1469;358;3;Undirected
1469;1189;3;Undirected
2885;2059;1;Undirected
2885;790;3;Undirected
2885;3357;1;Undirected
2885;349;3;Undirected
2885;1530;3;Undirected
2885;3484;1;Undirected
2885;1330;3;Undirected
2885;2213;1;Undirected
2885;2015;1;Undirected
2885;3333;1;Undirected
2885;547;3;Undirected
2885;2073;1;Undirected
2885;3221;1;Undirected
2885;2376;1;Undirected
2885;2531;3;Undirected
2885;958;3;Undirected
2885;3477;1;Undirected
2885;2157;1;Undirected
2885;3155;1;Undirected
1567;2125;1;Undirected
559;1922;1;Undirected
559;1103;4;Undirected
1907;1922;1;Undirected
1907;1082;4;Undirected
1907;358;3;Undirected
1907;752;3;Undirected
1907;100;3;Undirected
1372;3468;1;Undirected
2806;1855;1;Undirected
2806;2646;1;Undirected
2806;139;1;Undirected
2806;1419;1;Undirected
2806;156;1,2;Undirected
2806;2535;1;Undirected
2806;3053;1;Undirected
2806;2324;1;Undirected
102;2004;3;Undirected
102;930;3;Undirected
102;1922;1;Undirected
102;816;4;Undirected
102;121;4;Undirected
102;2390;3;Undirected
102;2773;4;Undirected
102;1788;4;Undirected
102;1300;3;Undirected
102;23;3;Undirected
1968;3024;1;Undirected
1968;2708;2;Undirected
1968;2849;1;Undirected
1968;2055;1;Undirected
1968;2273;1;Undirected
1968;369;1;Undirected
1968;1463;1;Undirected
1968;34;1,2;Undirected
1968;419;1;Undirected
1968;1787;1;Undirected
1968;2171;2;Undirected
1968;275;1;Undirected
1968;2050;2;Undirected
1968;627;1;Undirected
1968;2288;1;Undirected
1968;1206;1;Undirected
1968;2391;1;Undirected
1968;2654;1;Undirected
1968;2560;1;Undirected
1968;307;1;Undirected
1968;1793;1;Undirected
1968;249;1;Undirected
1968;1436;1,2;Undirected
1968;2924;1;Undirected
1968;261;1;Undirected
1968;406;2;Undirected
1968;2904;1;Undirected
1968;1155;1;Undirected
1968;1204;2;Undirected
1968;1616;1;Undirected
1968;1127;1;Undirected
1968;1618;1;Undirected
1968;494;1;Undirected
1968;2819;1;Undirected
1968;153;2;Undirected
1968;2633;1;Undirected
1968;2546;1;Undirected
1968;781;1;Undirected
1968;2422;1;Undirected
1968;193;1;Undirected
1968;2110;1;Undirected
1968;2103;1;Undirected
1968;1368;1;Undirected
1968;2797;1;Undirected
1968;2438;1;Undirected
1968;2427;1;Undirected
1968;283;1,2;Undirected
1968;2216;1;Undirected
1968;1545;1;Undirected
1968;841;1;Undirected
1968;555;2;Undirected
1968;2684;1;Undirected
1968;2087;2;Undirected
1968;2648;1;Undirected
1968;2365;1;Undirected
1968;1946;1;Undirected
1968;2331;1;Undirected
1968;368;1;Undirected
1968;2601;1;Undirected
1968;2945;1;Undirected
1968;2510;1;Undirected
1968;2125;1;Undirected
1968;2464;1;Undirected
1968;1620;1;Undirected
1968;1479;1;Undirected
1968;3000;1;Undirected
1968;1535;1;Undirected
1968;1063;1;Undirected
1968;2013;1;Undirected
1968;1964;1;Undirected
1968;2370;2;Undirected
1968;2168;1;Undirected
1968;1771;2;Undirected
2036;1529;3;Undirected
2036;3128;3;Undirected
2036;2554;1;Undirected
2036;3050;3;Undirected
2036;382;3;Undirected
2036;2131;1,2;Undirected
2036;2660;3;Undirected
2036;23;3;Undirected
2036;3211;3;Undirected
2036;1344;1;Undirected
2036;239;1,2;Undirected
2036;1271;3;Undirected
2036;2751;1,2;Undirected
2036;3161;3;Undirected
2036;718;1;Undirected
2036;153;3;Undirected
611;1831;1;Undirected
611;2038;1;Undirected
611;1998;1;Undirected
611;2047;1;Undirected
611;1686;1;Undirected
611;1866;1;Undirected
611;1689;1;Undirected
830;923;1;Undirected
830;85;1;Undirected
830;1801;1;Undirected
830;3169;1;Undirected
830;949;2;Undirected
830;971;1;Undirected
830;2530;1,2;Undirected
830;262;1,2;Undirected
830;1790;1,2;Undirected
1583;156;1;Undirected
1419;1556;1;Undirected
1419;139;1;Undirected
1419;1806;1;Undirected
1419;156;1;Undirected
1419;885;1;Undirected
1419;1849;1;Undirected
1419;1722;1;Undirected
1419;1877;1;Undirected
2390;213;4;Undirected
2390;142;4;Undirected
2390;1922;1;Undirected
2390;1715;3;Undirected
2390;410;3;Undirected
2390;3033;3;Undirected
2390;537;3;Undirected
2390;511;4;Undirected
2390;1300;3;Undirected
2390;1663;3;Undirected
1994;1866;1;Undirected
1783;2279;1,2;Undirected
1783;156;1,2;Undirected
552;1922;1;Undirected
552;1624;1;Undirected
552;677;1;Undirected
982;1040;1;Undirected
982;1639;1;Undirected
982;910;1;Undirected
982;2913;1;Undirected
982;1741;1;Undirected
982;120;1;Undirected
982;748;4;Undirected
982;122;1;Undirected
982;599;1;Undirected
982;2332;1;Undirected
982;1232;1;Undirected
982;1418;1;Undirected
982;827;1;Undirected
982;942;1;Undirected
982;167;1;Undirected
982;108;1;Undirected
982;305;1;Undirected
982;1538;1;Undirected
1702;1578;1;Undirected
1702;2602;1;Undirected
1147;209;1;Undirected
1147;1330;3;Undirected
1147;1382;3;Undirected
1147;18;3;Undirected
1147;1938;3;Undirected
1147;806;3;Undirected
1147;2653;1;Undirected
1147;1253;3;Undirected
1147;2767;3;Undirected
1147;2879;3;Undirected
1147;359;1;Undirected
1225;1861;2;Undirected
1225;831;2;Undirected
1225;762;1;Undirected
1225;1146;1;Undirected
1225;2912;1;Undirected
1225;1793;2;Undirected
1225;2356;2;Undirected
1225;503;1;Undirected
1225;845;2;Undirected
1225;1525;1,2;Undirected
1225;1116;1,2;Undirected
1225;171;1;Undirected
1225;205;1,2;Undirected
1225;1921;1,2;Undirected
1225;892;1;Undirected
1225;2087;2;Undirected
1225;1673;2;Undirected
1225;296;1,2;Undirected
1225;2427;2;Undirected
1225;166;1;Undirected
1766;1640;1;Undirected
1766;1922;1;Undirected
1766;1901;1;Undirected
1766;1228;1;Undirected
1766;635;1;Undirected
1766;330;1;Undirected
1766;848;1;Undirected
1766;890;1;Undirected
1766;2086;1;Undirected
1766;1108;1;Undirected
1766;1649;1;Undirected
1766;1013;1;Undirected
1766;1630;1;Undirected
1766;2214;1;Undirected
1766;2358;1;Undirected
1766;2954;1;Undirected
1766;1478;1;Undirected
1766;899;1;Undirected
1766;1606;1;Undirected
1766;1403;1;Undirected
1766;777;1;Undirected
1766;920;1;Undirected
1766;1459;1;Undirected
1766;862;1;Undirected
1766;3165;1;Undirected
1766;772;1;Undirected
1766;1053;1;Undirected
285;1835;3;Undirected
285;1322;3;Undirected
285;1459;4;Undirected
285;2956;3;Undirected
158;442;1;Undirected
158;390;1;Undirected
158;812;1;Undirected
158;1241;1;Undirected
158;783;1;Undirected
1348;2530;1,2;Undirected
3422;759;1;Undirected
716;442;1;Undirected
716;852;2;Undirected
716;2208;1;Undirected
3406;2797;1;Undirected
3406;2304;1;Undirected
3406;2559;1;Undirected
3406;2125;1;Undirected
3406;3182;1;Undirected
1292;661;1;Undirected
1292;684;1;Undirected
1292;662;1;Undirected
1292;1632;1;Undirected
1292;599;1;Undirected
1292;1284;1;Undirected
1292;2570;1;Undirected
1292;1212;1;Undirected
1542;2081;1;Undirected
1542;2041;1;Undirected
1542;2125;1;Undirected
1542;2908;1;Undirected
1542;211;1;Undirected
460;2004;1;Undirected
460;876;4;Undirected
460;755;4;Undirected
460;679;4;Undirected
460;423;4;Undirected
460;3033;3;Undirected
460;1765;1;Undirected
460;778;4;Undirected
460;787;1;Undirected
460;3026;4;Undirected
460;327;4,3;Undirected
460;2138;1,4;Undirected
460;608;3;Undirected
460;1837;1;Undirected
460;1057;4;Undirected
460;203;1;Undirected
460;2875;1;Undirected
460;204;4;Undirected
460;1339;3;Undirected
460;2078;1;Undirected
460;1834;4;Undirected
460;877;4;Undirected
460;119;1,3;Undirected
460;775;4;Undirected
460;1285;1;Undirected
460;1162;4;Undirected
460;1442;1;Undirected
460;759;1,2;Undirected
460;1047;4;Undirected
460;348;4;Undirected
460;1259;4;Undirected
460;3143;4;Undirected
460;1262;2;Undirected
460;2001;1;Undirected
460;511;4;Undirected
460;1113;4;Undirected
460;605;4;Undirected
460;166;1,2,4;Undirected
3307;3331;1;Undirected
3307;3057;1;Undirected
3307;3485;1;Undirected
3307;3137;1;Undirected
3307;59;1;Undirected
3307;2920;1;Undirected
1696;1203;3;Undirected
1696;1922;1;Undirected
1696;1712;1;Undirected
1696;34;3;Undirected
1696;625;3;Undirected
1696;553;3;Undirected
1696;3161;3;Undirected
1422;3468;1;Undirected
579;1918;3;Undirected
579;588;1,3;Undirected
579;113;3;Undirected
579;3217;1;Undirected
579;1922;1;Undirected
579;896;3;Undirected
579;625;4;Undirected
3373;2751;1;Undirected
1456;213;3;Undirected
1456;2449;2;Undirected
1456;713;1,2;Undirected
1456;1917;2;Undirected
1456;2491;1,2;Undirected
1456;1447;2;Undirected
1456;1781;2;Undirected
1456;1925;3;Undirected
1456;2693;1,2;Undirected
1456;3484;1;Undirected
1456;630;2;Undirected
1456;361;1;Undirected
1456;516;2;Undirected
2467;3044;1;Undirected
1595;2768;1;Undirected
1595;34;2;Undirected
1595;1682;2;Undirected
1595;2708;2;Undirected
1595;2243;1;Undirected
1595;1897;1;Undirected
1595;2492;1;Undirected
1595;2125;1;Undirected
1595;1379;1,2;Undirected
1595;1204;2;Undirected
1595;392;2;Undirected
1595;274;1,2;Undirected
1595;492;2;Undirected
1595;2823;1;Undirected
1595;1207;1;Undirected
1595;1236;2;Undirected
1595;1924;1;Undirected
132;467;2;Undirected
132;370;1,2;Undirected
132;2050;2;Undirected
132;103;1;Undirected
132;564;2;Undirected
132;759;1,2;Undirected
132;750;2;Undirected
132;738;1,2;Undirected
122;1639;4;Undirected
122;1373;1;Undirected
122;2891;4;Undirected
122;789;4;Undirected
122;1092;4;Undirected
122;882;4;Undirected
122;466;2;Undirected
122;34;4;Undirected
122;778;4;Undirected
122;323;4;Undirected
122;1982;4;Undirected
122;1866;4;Undirected
122;108;1,2,4;Undirected
122;3106;4;Undirected
122;135;4;Undirected
122;349;4;Undirected
122;230;1,2;Undirected
122;2487;1;Undirected
122;1530;4;Undirected
122;1993;4;Undirected
122;1052;1;Undirected
122;153;4;Undirected
122;1804;4;Undirected
122;2181;4;Undirected
122;1079;1;Undirected
122;874;4;Undirected
122;759;4;Undirected
122;2983;4;Undirected
122;167;2;Undirected
122;689;4;Undirected
122;62;2;Undirected
122;2739;1;Undirected
122;296;4;Undirected
122;23;4;Undirected
122;849;4;Undirected
122;1297;4;Undirected
122;48;4;Undirected
122;247;1;Undirected
122;42;4;Undirected
122;748;4;Undirected
1616;3315;1;Undirected
1616;3252;1;Undirected
1616;2055;1;Undirected
1616;3253;1;Undirected
1616;34;1;Undirected
1616;3375;1;Undirected
1616;419;1;Undirected
1616;2092;1;Undirected
1616;2216;1;Undirected
1616;3007;1;Undirected
1616;923;1;Undirected
1616;2924;1;Undirected
1616;482;1;Undirected
1616;3263;1;Undirected
1616;3120;1;Undirected
1616;3017;1;Undirected
1616;3423;1;Undirected
1616;975;1;Undirected
1616;2095;1;Undirected
1616;781;1;Undirected
1616;3077;1;Undirected
1616;3435;1;Undirected
1616;3455;1;Undirected
1616;2790;1;Undirected
1616;3202;1;Undirected
1616;3135;1;Undirected
1616;2446;1;Undirected
1616;2365;1;Undirected
1616;1946;1;Undirected
1616;3049;1;Undirected
1616;2331;1;Undirected
1616;368;1;Undirected
1616;3090;1;Undirected
1616;2125;1;Undirected
1616;2613;1;Undirected
1616;3364;1;Undirected
1616;3206;1;Undirected
1616;3035;1;Undirected
1616;3445;1;Undirected
1616;3271;1;Undirected
1616;3097;1;Undirected
1616;3326;1;Undirected
