Source;Target;Label;Type
281;1548;D3;undirected
281;2567;D4;undirected
281;2865;D4;undirected
281;2937;D3;undirected
282;292;D1;undirected
282;300;D1;undirected
282;309;D1;undirected
282;1022;D1;undirected
282;1253;D1;undirected
282;1321;D1;undirected
282;1698;D1;undirected
282;1717;D1;undirected
282;1861;D1;undirected
283;555;D1,D2;undirected
283;627;D1;undirected
283;697;D2;undirected
283;822;D1,D2;undirected
283;1479;D1;undirected
283;1545;D1;undirected
283;1653;D1;undirected
283;1793;D1;undirected
283;1811;D1;undirected
283;1968;D1,D2;undirected
283;2050;D2;undirected
283;2125;D1;undirected
283;2671;D1;undirected
283;2740;D2;undirected
283;3305;D1;undirected
284;1075;D4;undirected
284;1922;D1;undirected
285;354;D4;undirected
285;498;D1;undirected
285;1322;D3;undirected
285;1459;D4;undirected
285;1835;D3;undirected
285;2956;D3;undirected
286;1969;D1;undirected
287;478;D1;undirected
287;668;D1;undirected
287;769;D1;undirected
287;962;D1;undirected
287;1278;D1;undirected
287;1466;D1;undirected
287;1536;D1;undirected
287;2157;D1;undirected
288;291;D1;undirected
288;484;D1,D2;undirected
288;713;D4;undirected
288;989;D1,D2;undirected
288;1464;D1;undirected
288;1534;D1;undirected
288;1848;D1,D2;undirected
288;1923;D2;undirected
289;685;D1;undirected
289;2220;D1;undirected
289;2443;D1;undirected
290;1922;D1;undirected
291;484;D1,D2;undirected
291;989;D1,D2;undirected
291;990;D2;undirected
291;1464;D1;undirected
291;1848;D1,D2;undirected
291;2552;D1;undirected
291;2638;D1;undirected
291;2640;D1,D2;undirected
292;311;D1;undirected
292;322;D2;undirected
292;413;D2;undirected
292;423;D2;undirected
292;437;D2;undirected
292;477;D2;undirected
292;1171;D1,D2;undirected
292;1321;D2;undirected
292;1484;D2;undirected
292;1507;D1;undirected
292;1861;D1,D2;undirected
292;2253;D2;undirected
293;391;D1;undirected
294;1785;D1;undirected
294;1944;D1;undirected
295;349;D3;undirected
295;387;D2;undirected
295;403;D3;undirected
295;621;D2;undirected
295;630;D2;undirected
295;654;D2;undirected
295;713;D1,D2;undirected
295;1322;D3;undirected
295;1456;D1,D2;undirected
295;1674;D2;undirected
295;1684;D1,D2;undirected
295;1781;D2;undirected
295;1906;D1;undirected
295;1917;D1,D2;undirected
295;2449;D1,D2,D3;undirected
295;2562;D1,D2;undirected
295;2693;D2;undirected
295;2773;D3;undirected
295;2838;D3;undirected
295;3050;D3;undirected
295;3161;D3;undirected
295;3484;D1;undirected
296;387;D4;undirected
296;409;D3,D4;undirected
296;422;D4;undirected
296;495;D1;undirected
296;503;D1;undirected
296;511;D3;undirected
296;581;D1;undirected
296;689;D4;undirected
296;713;D4;undirected
296;774;D3;undirected
296;789;D4;undirected
296;828;D4;undirected
296;920;D4;undirected
296;1123;D4;undirected
296;1146;D1;undirected
296;1189;D3;undirected
296;1225;D1,D2;undirected
296;1289;D3;undirected
296;1437;D4;undirected
296;1511;D3;undirected
296;1720;D3;undirected
296;1922;D1;undirected
296;1982;D3,D4;undirected
296;2054;D1;undirected
296;2125;D1;undirected
296;2132;D1;undirected
296;2138;D4;undirected
296;2288;D1;undirected
296;2366;D4;undirected
296;2663;D4;undirected
296;2767;D4;undirected
296;2838;D3;undirected
296;3161;D3;undirected
297;522;D1;undirected
297;828;D2;undirected
297;2959;D1;undirected
297;3456;D3;undirected
298;329;D1;undirected
298;520;D1;undirected
298;525;D1;undirected
298;583;D1;undirected
298;703;D1;undirected
298;753;D1;undirected
298;918;D1;undirected
298;948;D1,D2;undirected
298;1008;D1;undirected
298;1114;D1;undirected
298;1207;D1;undirected
298;1270;D1;undirected
298;1310;D1;undirected
298;1327;D1;undirected
298;1337;D1;undirected
298;1379;D1;undirected
298;1620;D1;undirected
298;1641;D1;undirected
298;1643;D1;undirected
298;1707;D1;undirected
298;1748;D1;undirected
298;1897;D1;undirected
298;1924;D1;undirected
298;2044;D1;undirected
298;2076;D1;undirected
298;2092;D1;undirected
298;2125;D1;undirected
298;2169;D1;undirected
298;2189;D1;undirected
298;2360;D1;undirected
298;2592;D1;undirected
298;2613;D1;undirected
298;2667;D1;undirected
298;2732;D1;undirected
298;2775;D1;undirected
298;2785;D1;undirected
298;2796;D1;undirected
298;2896;D1;undirected
298;2918;D1;undirected
298;3041;D1;undirected
298;3069;D1;undirected
298;3074;D1;undirected
298;3096;D1;undirected
298;3102;D1;undirected
298;3257;D1;undirected
299;337;D3;undirected
299;468;D3;undirected
299;537;D3;undirected
299;608;D3;undirected
299;625;D3;undirected
299;930;D3;undirected
299;933;D3;undirected
299;1150;D3;undirected
299;1160;D3;undirected
299;1213;D3;undirected
299;1253;D3,D4;undirected
299;1300;D3;undirected
299;1709;D1;undirected
299;1989;D3,D4;undirected
299;2120;D1;undirected
299;2241;D3;undirected
299;2929;D3;undirected
299;3032;D3;undirected
299;3095;D3;undirected
300;327;D3;undirected
300;337;D3;undirected
300;349;D3,D4;undirected
300;358;D3;undirected
300;360;D4;undirected
300;379;D3;undirected
300;387;D2,D3;undirected
300;403;D1,D2,D3;undirected
300;418;D3,D4;undirected
300;423;D3,D4;undirected
300;428;D3;undirected
300;439;D3;undirected
300;457;D3;undirected
300;477;D1,D2;undirected
300;511;D3;undirected
300;537;D3;undirected
300;550;D1,D2;undirected
300;602;D3,D4;undirected
300;625;D3;undirected
300;666;D4;undirected
300;673;D4;undirected
300;696;D1,D2;undirected
300;713;D3;undirected
300;752;D3;undirected
300;778;D3;undirected
300;816;D3;undirected
300;826;D3;undirected
300;860;D3;undirected
300;874;D4;undirected
300;925;D3;undirected
300;930;D3;undirected
300;945;D3;undirected
300;1064;D3;undirected
300;1132;D3;undirected
300;1150;D3;undirected
300;1160;D3;undirected
300;1180;D4;undirected
300;1203;D3;undirected
300;1253;D3;undirected
300;1300;D3;undirected
300;1321;D2;undirected
300;1322;D3;undirected
300;1330;D3;undirected
300;1339;D3;undirected
300;1351;D3;undirected
300;1382;D3;undirected
300;1428;D3;undirected
300;1435;D3;undirected
300;1482;D2;undirected
300;1520;D3;undirected
300;1655;D3;undirected
300;1689;D3;undirected
300;1715;D3;undirected
300;1716;D2;undirected
300;1737;D3;undirected
300;1761;D4;undirected
300;1773;D4;undirected
300;1861;D1,D2;undirected
300;1890;D4;undirected
300;1921;D3;undirected
300;1925;D3;undirected
300;1927;D3;undirected
300;1933;D2;undirected
300;2018;D3,D4;undirected
300;2166;D3,D4;undirected
300;2327;D3;undirected
300;2423;D3;undirected
300;2441;D3;undirected
300;2525;D3;undirected
300;2530;D3;undirected
300;2531;D3;undirected
300;2663;D3;undirected
300;2763;D3;undirected
300;2767;D3;undirected
300;2782;D3;undirected
300;3033;D3;undirected
300;3095;D4;undirected
300;3101;D3;undirected
300;3114;D3;undirected
300;3161;D3;undirected
300;3167;D3,D4;undirected
300;3221;D3;undirected
300;3226;D3;undirected
300;3376;D3;undirected
301;510;D1;undirected
301;1296;D1;undirected
302;388;D1,D2;undirected
302;511;D1;undirected
302;645;D1;undirected
302;1168;D1;undirected
302;1295;D1;undirected
302;1442;D1;undirected
302;1505;D1;undirected
302;1548;D4;undirected
302;1721;D1,D2;undirected
302;1732;D3;undirected
302;1762;D3;undirected
302;1799;D2;undirected
302;2845;D1;undirected
302;2891;D3;undirected
303;665;D1;undirected
303;711;D1;undirected
303;961;D4;undirected
303;1044;D1;undirected
303;1098;D1,D2;undirected
303;1409;D1;undirected
303;1476;D1;undirected
303;1575;D4;undirected
303;1785;D1;undirected
303;1788;D4;undirected
303;1927;D1;undirected
303;2773;D1,D2;undirected
303;3195;D1;undirected
304;358;D3;undirected
304;476;D1;undirected
304;505;D4;undirected
304;1773;D1,D3,D4;undirected
304;1921;D4;undirected
304;2398;D1;undirected
304;3167;D3;undirected
305;462;D1;undirected
305;506;D1;undirected
305;646;D1;undirected
305;685;D1;undirected
305;982;D1;undirected
305;1335;D1;undirected
305;1940;D1;undirected
305;2554;D1;undirected
305;2599;D1;undirected
305;2653;D1;undirected
306;349;D3;undirected
306;678;D1;undirected
306;971;D1;undirected
306;1963;D1;undirected
306;2205;D1;undirected
306;2428;D1;undirected
306;2530;D1;undirected
306;2549;D1;undirected
306;2643;D1;undirected
306;3161;D3;undirected
307;368;D1;undirected
307;463;D1;undirected
307;482;D1;undirected
307;494;D1;undirected
307;499;D1;undirected
307;627;D1;undirected
307;697;D1;undirected
307;717;D1;undirected
307;737;D1;undirected
307;781;D1;undirected
307;923;D1;undirected
307;1030;D1;undirected
307;1209;D1;undirected
307;1368;D1;undirected
307;1383;D1;undirected
307;1436;D1;undirected
307;1463;D1;undirected
307;1517;D1;undirected
307;1527;D1;undirected
307;1545;D1;undirected
307;1618;D1;undirected
307;1653;D1;undirected
307;1655;D1;undirected
307;1669;D1;undirected
307;1707;D1;undirected
307;1768;D1;undirected
307;1771;D1;undirected
307;1787;D1;undirected
307;1793;D1;undirected
307;1939;D1;undirected
307;1946;D1;undirected
307;1964;D1;undirected
307;1968;D1;undirected
307;2013;D1;undirected
307;2022;D1;undirected
307;2095;D1;undirected
307;2110;D1;undirected
307;2125;D1;undirected
307;2168;D1;undirected
307;2216;D1;undirected
307;2273;D1;undirected
307;2312;D1,D2;undirected
307;2331;D1;undirected
307;2365;D1;undirected
307;2479;D1;undirected
307;2481;D1;undirected
307;2552;D1;undirected
307;2672;D1;undirected
307;2678;D1;undirected
307;2727;D1;undirected
307;2731;D1;undirected
307;2734;D1;undirected
307;2742;D1;undirected
307;2768;D1;undirected
307;2786;D1;undirected
307;2790;D1;undirected
307;2797;D1;undirected
307;2819;D1;undirected
307;2849;D1;undirected
307;2933;D1;undirected
307;2945;D1;undirected
307;2968;D1;undirected
307;3000;D1;undirected
307;3007;D1;undirected
307;3017;D1;undirected
307;3024;D1;undirected
307;3026;D1;undirected
307;3029;D1;undirected
307;3038;D1;undirected
307;3049;D1;undirected
307;3065;D1;undirected
307;3067;D1;undirected
307;3077;D1;undirected
307;3081;D1;undirected
307;3087;D1;undirected
307;3090;D1;undirected
307;3094;D1;undirected
307;3112;D1;undirected
307;3116;D1;undirected
307;3120;D1;undirected
307;3121;D1;undirected
307;3125;D1;undirected
307;3126;D1;undirected
307;3134;D1;undirected
307;3135;D1;undirected
307;3148;D1;undirected
307;3208;D1;undirected
308;1501;D2;undirected
308;2220;D1;undirected
309;477;D1,D2;undirected
309;762;D1;undirected
309;1253;D1;undirected
309;1717;D2;undirected
309;1861;D1,D2;undirected
310;313;D1;undirected
310;404;D1;undirected
310;442;D1;undirected
310;758;D1;undirected
310;774;D1;undirected
310;1061;D1;undirected
310;1565;D1;undirected
310;2302;D1;undirected
311;1507;D1;undirected
312;537;D3;undirected
312;705;D3;undirected
312;774;D3;undirected
312;1073;D3;undirected
312;1189;D3;undirected
312;1324;D3;undirected
312;1548;D3;undirected
312;1763;D1;undirected
312;1982;D3;undirected
312;2089;D3;undirected
312;2937;D3;undirected
312;3225;D1;undirected
312;3230;D3;undirected
312;3358;D1;undirected
312;3436;D1;undirected
313;349;D4;undirected
313;357;D1,D2;undirected
313;442;D1;undirected
313;443;D1;undirected
313;758;D1;undirected
313;774;D1,D2,D3;undirected
313;872;D1;undirected
313;911;D4;undirected
313;1061;D1;undirected
313;1385;D1;undirected
313;1565;D1;undirected
313;1571;D1;undirected
313;1676;D1;undirected
313;1874;D2;undirected
313;2083;D1;undirected
313;2123;D4;undirected
313;2150;D1;undirected
314;586;D1;undirected
314;1187;D1;undirected
314;1735;D1;undirected
315;2090;D1;undirected
315;2959;D1;undirected
316;1321;D3;undirected
316;1922;D1;undirected
316;3221;D3;undirected
317;2582;D3;undirected
318;511;D4;undirected
318;3156;D1;undirected
318;3164;D1;undirected
319;759;D1;undirected
320;442;D1,D2;undirected
320;2103;D2;undirected
320;2123;D2;undirected
321;1922;D1;undirected
321;2420;D1;undirected
322;1922;D1;undirected
323;447;D3;undirected
323;748;D3;undirected
323;1052;D3;undirected
323;1056;D3;undirected
323;1087;D3;undirected
323;1092;D3;undirected
323;1203;D3;undirected
323;1399;D1;undirected
323;1432;D1;undirected
323;1689;D3;undirected
323;2441;D3;undirected
323;2487;D1;undirected
323;2739;D3;undirected
323;2891;D4;undirected
323;2912;D3;undirected
323;2920;D3;undirected
323;3043;D3;undirected
324;466;D2,D3;undirected
324;748;D2;undirected
324;983;D2;undirected
324;1079;D1;undirected
324;1550;D4;undirected
324;1700;D3;undirected
324;1969;D1,D2;undirected
324;2972;D4;undirected
325;339;D1;undirected
325;414;D1;undirected
325;418;D3;undirected
325;465;D1;undirected
325;659;D1;undirected
325;1089;D4;undirected
325;1105;D4;undirected
325;1384;D1;undirected
325;3359;D1;undirected
326;1296;D1,D2;undirected
327;349;D3;undirected
327;358;D3;undirected
327;460;D3,D4;undirected
327;511;D3;undirected
327;537;D3;undirected
327;573;D3;undirected
327;625;D3;undirected
327;638;D1,D3;undirected
327;643;D3;undirected
327;671;D1;undirected
327;679;D3;undirected
327;775;D3;undirected
327;778;D3;undirected
327;951;D3;undirected
327;963;D3;undirected
327;1038;D3;undirected
327;1113;D3;undirected
327;1160;D3;undirected
327;1183;D1;undirected
327;1189;D3;undirected
327;1213;D3;undirected
327;1289;D3;undirected
327;1300;D3;undirected
327;1339;D3;undirected
327;1401;D1;undirected
327;1434;D3;undirected
327;1469;D3;undirected
327;1585;D3;undirected
327;1605;D3;undirected
327;1628;D1;undirected
327;1644;D3;undirected
327;1692;D3;undirected
327;1708;D3;undirected
327;1737;D3;undirected
327;1764;D3;undirected
327;1799;D3;undirected
327;1830;D3;undirected
327;1922;D1;undirected
327;1925;D3;undirected
327;2033;D1;undirected
327;2166;D3;undirected
327;2231;D3;undirected
327;2235;D1;undirected
327;2322;D3;undirected
327;2327;D3;undirected
327;2466;D3;undirected
327;2531;D3;undirected
327;2622;D3;undirected
327;2865;D3;undirected
327;2882;D3;undirected
327;3033;D3;undirected
327;3050;D3;undirected
327;3095;D3;undirected
327;3161;D3;undirected
327;3204;D3;undirected
327;3221;D3;undirected
327;3223;D3;undirected
327;3266;D3;undirected
327;3376;D3;undirected
327;3384;D3;undirected
327;3437;D3;undirected
328;376;D1,D2;undirected
328;390;D1;undirected
328;404;D1;undirected
328;434;D1,D2;undirected
328;442;D1,D2;undirected
328;485;D1;undirected
328;490;D1;undirected
328;529;D1;undirected
328;597;D1;undirected
328;631;D1;undirected
328;770;D2;undirected
328;828;D1,D2;undirected
328;883;D1;undirected
328;1061;D1,D2;undirected
328;1298;D1;undirected
328;1950;D2;undirected
328;2801;D1;undirected
329;441;D1;undirected
329;471;D2;undirected
329;520;D1;undirected
329;525;D1,D2;undirected
329;571;D2;undirected
329;583;D1,D2;undirected
329;753;D1,D2;undirected
329;948;D1;undirected
329;1008;D1;undirected
329;1152;D1;undirected
329;1207;D1;undirected
329;1270;D1,D2;undirected
329;1274;D1;undirected
329;1283;D1;undirected
329;1310;D1;undirected
329;1327;D1;undirected
329;1337;D1;undirected
329;1379;D1,D2;undirected
329;1388;D1,D2;undirected
329;1487;D1;undirected
329;1643;D1;undirected
329;1707;D1;undirected
329;1726;D1,D2;undirected
329;1772;D2;undirected
329;1913;D1;undirected
329;1924;D1,D2;undirected
329;1951;D2;undirected
329;2064;D1;undirected
329;2125;D1;undirected
329;2169;D1;undirected
329;2189;D1;undirected
329;2406;D1,D2;undirected
329;2492;D1;undirected
329;2572;D1;undirected
329;2592;D1,D2;undirected
329;2667;D1;undirected
329;2708;D2;undirected
329;2775;D1;undirected
329;2785;D1;undirected
329;2793;D1;undirected
329;2796;D1;undirected
329;2918;D1,D4;undirected
329;3091;D1;undirected
329;3096;D1;undirected
329;3102;D1;undirected
329;3310;D1;undirected
330;382;D1;undirected
330;505;D1;undirected
330;869;D1;undirected
330;933;D1;undirected
330;1002;D1;undirected
330;1026;D1;undirected
330;1124;D1;undirected
330;1143;D1;undirected
330;1183;D1,D2;undirected
330;1200;D1;undirected
330;1324;D1;undirected
330;1457;D1;undirected
330;1624;D1;undirected
330;1766;D1;undirected
330;1797;D1;undirected
330;1922;D1;undirected
330;2125;D1;undirected
330;3050;D1;undirected
331;762;D1;undirected
331;1262;D1;undirected
331;1922;D1;undirected
333;1295;D1;undirected
333;1752;D1,D2;undirected
334;498;D1;undirected
334;576;D1;undirected
334;704;D1;undirected
334;778;D4;undirected
334;1046;D1;undirected
334;1100;D4;undirected
334;1105;D4;undirected
334;1955;D1;undirected
335;418;D4;undirected
335;666;D4;undirected
335;679;D4;undirected
335;778;D4;undirected
335;1160;D4;undirected
335;1182;D1;undirected
335;1460;D4;undirected
335;1842;D4;undirected
335;1922;D1;undirected
335;2279;D4;undirected
335;2875;D4;undirected
336;384;D1;undirected
336;1805;D1;undirected
336;2185;D1;undirected
336;2789;D1;undirected
337;349;D3;undirected
337;1160;D3;undirected
337;1213;D3;undirected
337;1224;D1;undirected
337;1627;D1;undirected
337;2166;D3;undirected
337;2423;D3;undirected
337;2530;D1,D2;undirected
337;2767;D3,D4;undirected
337;2782;D3;undirected
337;2929;D3;undirected
337;2976;D3;undirected
337;2998;D3;undirected
337;3238;D3;undirected
337;3266;D3;undirected
337;3464;D1;undirected
338;1922;D1,D4;undirected
338;2189;D4;undirected
339;414;D1;undirected
339;417;D1;undirected
339;465;D1;undirected
339;566;D1;undirected
339;659;D1;undirected
339;741;D1,D2;undirected
339;1384;D1;undirected
339;2398;D1;undirected
340;354;D3;undirected
340;479;D1;undirected
340;498;D1;undirected
340;505;D3;undirected
340;537;D3;undirected
340;602;D3;undirected
340;790;D3;undirected
340;891;D3;undirected
340;1160;D3;undirected
340;1213;D3;undirected
340;1322;D3;undirected
340;1339;D3;undirected
340;1351;D3;undirected
340;1636;D3;undirected
340;1737;D3;undirected
340;1857;D3;undirected
340;1984;D3;undirected
340;1986;D3;undirected
340;2300;D3;undirected
340;2398;D3;undirected
340;2622;D3;undirected
340;2721;D3;undirected
340;3050;D3;undirected
340;3223;D3;undirected
341;387;D4;undirected
341;641;D4;undirected
341;766;D4;undirected
341;789;D3;undirected
341;1698;D1;undirected
341;2411;D4;undirected
342;394;D1;undirected
342;526;D1;undirected
342;608;D1;undirected
342;668;D1;undirected
342;769;D1;undirected
342;854;D1;undirected
342;1072;D1;undirected
342;1530;D1;undirected
342;1835;D1;undirected
342;1938;D1;undirected
342;2190;D1;undirected
342;2436;D1;undirected
342;2531;D1;undirected
342;2571;D1;undirected
342;2649;D1;undirected
342;2808;D1;undirected
342;2864;D1;undirected
342;3212;D1;undirected
344;358;D3;undirected
344;379;D3;undirected
344;413;D4;undirected
344;489;D1,D2;undirected
344;511;D3;undirected
344;532;D3;undirected
344;535;D3;undirected
344;537;D3;undirected
344;574;D3;undirected
344;625;D3;undirected
344;713;D3;undirected
344;817;D3;undirected
344;1057;D3;undirected
344;1064;D3;undirected
344;1330;D3;undirected
344;1382;D4;undirected
344;1575;D3;undirected
344;1585;D3;undirected
344;1785;D1;undirected
344;1799;D3;undirected
344;1925;D1,D2,D3;undirected
344;1971;D1,D2,D3;undirected
344;2004;D3;undirected
344;2094;D3;undirected
344;2166;D3;undirected
344;2329;D3;undirected
344;2531;D3;undirected
344;2598;D3;undirected
344;2754;D3;undirected
344;2850;D3;undirected
344;2879;D3;undirected
344;2937;D3;undirected
344;3033;D3;undirected
344;3161;D3;undirected
344;3211;D1,D3;undirected
344;3223;D3;undirected
344;3384;D3;undirected
344;3456;D3;undirected
345;379;D3;undirected
345;403;D4;undirected
345;423;D3;undirected
345;634;D2;undirected
345;703;D3;undirected
345;775;D3;undirected
345;845;D3;undirected
345;981;D3;undirected
345;996;D3;undirected
345;1039;D4;undirected
345;1047;D3;undirected
345;1100;D3;undirected
345;1106;D3;undirected
345;1189;D3;undirected
345;1209;D3;undirected
345;1330;D3;undirected
345;1435;D3;undirected
345;1866;D1;undirected
345;1925;D3;undirected
345;1950;D2;undirected
345;2138;D3;undirected
345;2427;D2;undirected
345;2838;D3;undirected
345;3071;D3;undirected
345;3221;D3;undirected
346;1969;D1;undirected
347;1015;D1;undirected
347;1830;D1;undirected
348;372;D4;undirected
348;388;D1;undirected
348;398;D1;undirected
348;423;D4;undirected
348;460;D4;undirected
348;511;D1;undirected
348;521;D1;undirected
348;605;D4;undirected
348;679;D4;undirected
348;749;D4;undirected
348;755;D4;undirected
348;767;D1;undirected
348;1047;D4;undirected
348;1057;D4;undirected
348;1058;D1;undirected
348;1248;D1;undirected
348;1382;D4;undirected
348;1810;D4;undirected
348;1925;D1,D4;undirected
348;2062;D1;undirected
348;2091;D4;undirected
349;350;D3;undirected
349;358;D3;undirected
349;360;D3;undirected
349;379;D3;undirected
349;387;D3;undirected
349;394;D4;undirected
349;403;D3,D4;undirected
349;418;D4;undirected
349;437;D3;undirected
349;457;D4;undirected
349;476;D3;undirected
349;511;D3,D4;undirected
349;540;D4;undirected
349;542;D4;undirected
349;547;D3;undirected
349;574;D3;undirected
349;602;D3;undirected
349;625;D3;undirected
349;666;D4;undirected
349;679;D4;undirected
349;713;D3,D4;undirected
349;724;D4;undirected
349;778;D3,D4;undirected
349;790;D3;undirected
349;816;D3,D4;undirected
349;826;D3;undirected
349;844;D4;undirected
349;873;D4;undirected
349;925;D3;undirected
349;930;D3,D4;undirected
349;945;D3;undirected
349;957;D4;undirected
349;958;D3;undirected
349;1004;D3;undirected
349;1064;D3;undirected
349;1075;D3;undirected
349;1132;D3;undirected
349;1135;D4;undirected
349;1160;D3;undirected
349;1180;D4;undirected
349;1203;D3;undirected
349;1213;D3;undirected
349;1253;D3;undirected
349;1259;D4;undirected
349;1266;D4;undirected
349;1289;D3;undirected
349;1300;D3;undirected
349;1317;D4;undirected
349;1321;D3;undirected
349;1322;D3;undirected
349;1330;D3;undirected
349;1337;D3;undirected
349;1428;D4;undirected
349;1434;D3;undirected
349;1435;D3;undirected
349;1460;D3;undirected
349;1461;D3;undirected
349;1520;D3;undirected
349;1530;D3,D4;undirected
349;1593;D4;undirected
349;1636;D3;undirected
349;1667;D3;undirected
349;1675;D4;undirected
349;1684;D2;undirected
349;1689;D3;undirected
349;1720;D4;undirected
349;1818;D4;undirected
349;1823;D3;undirected
349;1835;D4;undirected
349;1925;D3,D4;undirected
349;1927;D3;undirected
349;2018;D4;undirected
349;2052;D4;undirected
349;2056;D3;undirected
349;2138;D3;undirected
349;2152;D3;undirected
349;2166;D3;undirected
349;2191;D3;undirected
349;2253;D3;undirected
349;2303;D4;undirected
349;2327;D3;undirected
349;2329;D4;undirected
349;2367;D3;undirected
349;2380;D3;undirected
349;2395;D4;undirected
349;2407;D4;undirected
349;2441;D3;undirected
349;2449;D3;undirected
349;2525;D3;undirected
349;2531;D3;undirected
349;2542;D4;undirected
349;2714;D4;undirected
349;2773;D3;undirected
349;2838;D3;undirected
349;2879;D3;undirected
349;2885;D3;undirected
349;2998;D4;undirected
349;3033;D3;undirected
349;3063;D3;undirected
349;3161;D3;undirected
349;3167;D3;undirected
349;3217;D4;undirected
349;3221;D3;undirected
349;3227;D3;undirected
349;3231;D3;undirected
349;3266;D3;undirected
349;3368;D3;undirected
349;3390;D3;undirected
349;3429;D3;undirected
349;3456;D3;undirected
349;3464;D3;undirected
349;3484;D1;undirected
350;363;D3;undirected
350;409;D3;undirected
350;478;D1;undirected
350;542;D3;undirected
350;547;D1,D2;undirected
350;639;D1;undirected
350;713;D3;undirected
350;723;D1;undirected
350;796;D2;undirected
350;854;D1;undirected
350;1004;D1;undirected
350;1012;D1,D2;undirected
350;1055;D1;undirected
350;1189;D3;undirected
350;1203;D3;undirected
350;1278;D1;undirected
350;1322;D3;undirected
350;1466;D1;undirected
350;1485;D1;undirected
350;1536;D2;undirected
350;1674;D3;undirected
350;1684;D3;undirected
350;1732;D1,D2;undirected
350;1738;D1,D2;undirected
350;1835;D1;undirected
350;1856;D1;undirected
350;1919;D1,D2;undirected
350;1938;D1;undirected
350;1959;D1;undirected
350;2019;D1;undirected
350;2065;D1;undirected
350;2268;D2;undirected
350;2655;D1;undirected
350;2838;D3;undirected
350;2865;D3;undirected
350;2897;D1;undirected
350;3033;D3;undirected
350;3062;D1;undirected
350;3063;D3;undirected
350;3365;D3;undirected
350;3403;D1;undirected
351;1295;D1;undirected
351;2219;D1,D2;undirected
352;391;D1;undirected
352;423;D4;undirected
352;810;D4;undirected
352;1268;D1;undirected
352;1322;D1;undirected
352;1461;D1,D2,D4;undirected
352;1683;D1;undirected
352;1963;D1;undirected
352;2094;D4;undirected
352;2144;D1,D2;undirected
352;2253;D1,D2;undirected
352;2407;D4;undirected
352;2767;D4;undirected
352;2792;D1;undirected
352;3368;D1;undirected
353;360;D3;undirected
353;542;D3;undirected
353;574;D1;undirected
353;778;D3;undirected
353;1004;D3;undirected
353;1203;D3;undirected
353;1374;D3;undirected
353;1461;D3;undirected
353;2416;D3;undirected
353;2530;D1;undirected
353;2782;D3;undirected
353;3162;D1;undirected
353;3167;D3;undirected
354;388;D3;undirected
354;394;D4;undirected
354;416;D1;undirected
354;418;D4;undirected
354;423;D4;undirected
354;460;D1;undirected
354;511;D1;undirected
354;537;D4;undirected
354;580;D1;undirected
354;608;D4;undirected
354;625;D3;undirected
354;666;D3;undirected
354;671;D1;undirected
354;740;D1,D3;undirected
354;775;D1;undirected
354;778;D4;undirected
354;822;D3;undirected
354;844;D4;undirected
354;920;D4;undirected
354;933;D1;undirected
354;1046;D1;undirected
354;1057;D4;undirected
354;1102;D1;undirected
354;1131;D1;undirected
354;1137;D1;undirected
354;1158;D3;undirected
354;1162;D3,D4;undirected
354;1211;D4;undirected
354;1300;D1;undirected
354;1442;D1;undirected
354;1459;D4;undirected
354;1543;D4;undirected
354;1663;D1;undirected
354;1882;D4;undirected
354;1921;D3;undirected
354;1922;D1;undirected
354;1927;D4;undirected
354;1955;D1;undirected
354;2004;D1;undirected
354;2078;D1;undirected
354;2092;D3;undirected
354;2132;D1;undirected
354;2138;D1,D4;undirected
354;2171;D3;undirected
354;2177;D1;undirected
354;2300;D4;undirected
354;2322;D3;undirected
354;2411;D4;undirected
354;2441;D3;undirected
354;2622;D3;undirected
354;2865;D4;undirected
354;2875;D1;undirected
354;2882;D3;undirected
354;3046;D3;undirected
354;3352;D3;undirected
355;885;D1;undirected
355;941;D1,D2;undirected
355;969;D1;undirected
355;1622;D1,D2;undirected
355;1806;D1,D2;undirected
355;1817;D1;undirected
355;1877;D1;undirected
356;1021;D1,D2;undirected
357;390;D1;undirected
357;442;D1;undirected
357;774;D1,D2,D3;undirected
357;812;D1;undirected
357;836;D3;undirected
357;911;D1;undirected
357;1073;D3;undirected
357;1227;D3;undirected
357;1511;D3;undirected
357;1565;D1;undirected
357;1982;D3;undirected
358;360;D3;undirected
358;379;D3;undirected
358;387;D3;undirected
358;410;D3;undirected
358;423;D3;undirected
358;457;D3;undirected
358;476;D3;undirected
358;505;D3;undirected
358;511;D3;undirected
358;532;D3;undirected
358;535;D3;undirected
358;537;D3;undirected
358;540;D3;undirected
358;554;D3;undirected
358;573;D3;undirected
358;574;D3;undirected
358;602;D3;undirected
358;625;D3;undirected
358;673;D3;undirected
358;679;D3;undirected
358;713;D3;undirected
358;720;D3;undirected
358;732;D3;undirected
358;752;D3;undirected
358;764;D3;undirected
358;775;D3;undirected
358;778;D3;undirected
358;790;D3;undirected
358;804;D3;undirected
358;816;D3;undirected
358;817;D3;undirected
358;826;D3;undirected
358;850;D3;undirected
358;958;D3;undirected
358;1052;D3;undirected
358;1113;D3;undirected
358;1160;D3;undirected
358;1162;D3;undirected
358;1182;D1;undirected
358;1189;D3;undirected
358;1203;D3;undirected
358;1253;D3;undirected
358;1259;D3;undirected
358;1300;D3;undirected
358;1321;D3;undirected
358;1324;D3;undirected
358;1330;D3;undirected
358;1339;D3;undirected
358;1360;D3;undirected
